"","Celsius","ML_L","PSU","Time"
"6682",9.513817,2.205152,30.98397,2018-03-06 12:30:00
"6683",9.575483,2.094009,31.02267,2018-03-07 00:30:00
"6684",9.5762,2.076523,31.0199,2018-03-07 12:30:00
"6685",9.61385,1.984923,31.05543,2018-03-08 00:30:00
"6686",9.6026,2.007198,31.04253,2018-03-08 12:30:00
"6687",9.63815,1.641269,31.07495,2018-03-09 00:30:00
"6688",9.61535,1.627464,31.05503,2018-03-09 12:30:00
"6689",9.66205,1.853177,31.09157,2018-03-10 00:30:00
"6690",9.624483,1.578805,31.06073,2018-03-10 12:30:00
"6691",9.6646,1.486198,31.09743,2018-03-11 00:30:00
"6692",9.623267,1.797758,31.05913,2018-03-11 12:30:00
"6693",9.646167,1.662372,31.08177,2018-03-12 00:30:00
"6694",9.614767,1.62181,31.0503,2018-03-12 12:30:00
"6695",9.644433,1.559032,31.07512,2018-03-13 00:30:00
"6696",9.4868,1.882595,31.03592,2018-03-13 12:30:00
"6697",8.890033,2.710348,30.9157,2018-03-14 00:30:00
"6698",9.582883,2.009189,31.02557,2018-03-14 12:30:00
"6699",8.319733,3.533568,30.856,2018-03-15 00:30:00
"6700",9.582383,2.018963,31.02662,2018-03-15 12:30:00
"6701",8.37445,3.542564,30.89397,2018-03-16 00:30:00
"6702",9.1102,2.732588,30.93752,2018-03-16 12:30:00
"6703",8.431683,3.471647,30.83975,2018-03-17 00:30:00
"6704",8.83355,3.18363,30.86977,2018-03-17 12:30:00
"6705",9.079333,2.718932,30.91753,2018-03-18 00:30:00
"6706",9.239283,2.633301,30.93548,2018-03-18 12:30:00
"6707",9.213183,2.54361,30.92662,2018-03-19 00:30:00
"6708",9.24295,2.586916,30.92677,2018-03-19 12:30:00
"6709",9.201717,2.606796,30.92047,2018-03-20 00:30:00
"6710",9.16485,2.663447,30.9083,2018-03-20 12:30:00
"6711",9.218667,2.547538,30.93018,2018-03-21 00:30:00
"6712",9.200767,2.284519,30.91813,2018-03-21 12:30:00
"6713",9.553083,2.052487,31.02518,2018-03-22 00:30:00
"6714",9.435767,2.01685,30.97647,2018-03-22 12:30:00
"6715",9.584683,2.166624,31.04282,2018-03-23 00:30:00
"6716",9.513017,1.836981,31.00053,2018-03-23 12:30:00
"6717",9.606333,1.588891,31.05415,2018-03-24 00:30:00
"6718",9.5009,1.764764,30.9958,2018-03-24 12:30:00
"6719",9.54665,1.733019,31.02133,2018-03-25 00:30:00
"6720",9.3485,2.302523,30.93113,2018-03-25 12:30:00
"6721",9.50355,1.507739,30.99357,2018-03-26 00:30:00
"6722",9.354417,2.161731,30.92792,2018-03-26 12:30:00
"6723",9.461233,1.847757,30.97127,2018-03-27 00:30:00
"6724",9.383017,2.245865,30.93703,2018-03-27 12:30:00
"6725",9.446867,2.32689,30.96897,2018-03-28 00:30:00
"6726",9.422667,2.155342,30.95573,2018-03-28 12:30:00
"6727",9.430233,1.650611,30.96548,2018-03-29 00:30:00
"6728",9.2421,2.212323,30.88815,2018-03-29 12:30:00
"6729",9.444367,1.914873,30.96965,2018-03-30 00:30:00
"6730",9.318467,2.249372,30.91252,2018-03-30 12:30:00
"6731",9.481383,1.95732,30.98313,2018-03-31 00:30:00
"6732",9.467083,2.001741,30.97518,2018-03-31 12:30:00
"6733",9.4635,1.974158,30.97195,2018-04-01 00:30:00
"6734",9.427183,2.105127,30.95833,2018-04-01 12:30:00
"6735",9.401883,1.998789,30.9491,2018-04-02 00:30:00
"6736",9.3751,2.146705,30.93637,2018-04-02 12:30:00
"6737",9.40025,2.199431,30.9477,2018-04-03 00:30:00
"6738",9.37675,2.240443,30.9421,2018-04-03 12:30:00
"6739",9.4352,2.227757,30.98583,2018-04-04 00:30:00
"6740",9.422833,2.105342,30.97282,2018-04-04 12:30:00
"6741",9.39275,2.064674,30.98893,2018-04-05 00:30:00
"6742",9.426983,1.757567,30.98312,2018-04-05 12:30:00
"6743",9.4232,1.861996,30.99538,2018-04-06 00:30:00
"6744",9.402867,1.688613,30.98107,2018-04-06 12:30:00
"6745",9.43585,1.629493,31.00278,2018-04-07 00:30:00
"6746",9.401483,1.844424,30.97747,2018-04-07 12:30:00
"6747",9.397817,1.713602,30.98115,2018-04-08 00:30:00
"6748",9.360667,1.630768,30.95603,2018-04-08 12:30:00
"6749",9.40205,1.599329,30.97717,2018-04-09 00:30:00
"6750",9.31585,1.886564,30.9323,2018-04-09 12:30:00
"6751",9.3661,1.847504,30.95663,2018-04-10 00:30:00
"6752",9.202367,2.177261,30.88748,2018-04-10 12:30:00
"6753",9.33485,1.917069,30.94712,2018-04-11 00:30:00
"6754",8.342183,3.856031,30.82523,2018-04-11 12:30:00
"6755",8.323283,3.835774,30.90573,2018-04-12 00:30:00
"6756",8.5811,3.421302,30.93998,2018-04-12 12:30:00
"6757",8.377733,3.699334,30.95702,2018-04-13 00:30:00
"6758",8.5957,3.274047,30.94912,2018-04-13 12:30:00
"6759",8.445433,3.574009,30.91582,2018-04-14 00:30:00
"6760",8.71565,3.143793,30.91365,2018-04-14 12:30:00
"6761",8.726917,3.135929,30.9039,2018-04-15 00:30:00
"6762",8.5859,3.370662,30.89015,2018-04-15 12:30:00
"6763",8.74085,3.150722,30.86652,2018-04-16 00:30:00
"6764",8.582283,3.452717,30.81072,2018-04-16 12:30:00
"6765",8.934767,2.828816,30.90138,2018-04-17 00:30:00
"6766",8.906383,2.820444,30.83952,2018-04-17 12:30:00
"6767",8.9532,2.844616,30.8667,2018-04-18 00:30:00
"6768",8.93775,3.067156,30.82097,2018-04-18 12:30:00
"6769",8.954967,2.87054,30.85572,2018-04-19 00:30:00
"6770",8.8122,3.240302,30.78977,2018-04-19 12:30:00
"6771",9.029233,2.72075,30.85792,2018-04-20 00:30:00
"6772",8.970433,2.61853,30.82838,2018-04-20 12:30:00
"6773",9.1049,2.777242,30.9242,2018-04-21 00:30:00
"6774",9.013983,2.27599,30.83845,2018-04-21 12:30:00
"6775",9.09885,2.411353,30.91498,2018-04-22 00:30:00
"6776",9.046983,2.341274,30.86123,2018-04-22 12:30:00
"6777",9.1095,2.418605,30.91108,2018-04-23 00:30:00
"6778",9.040933,2.761753,30.83667,2018-04-23 12:30:00
"6779",9.099667,1.738685,30.89755,2018-04-24 00:30:00
"6780",9.0338,2.315007,30.83948,2018-04-24 12:30:00
"6781",9.09795,1.897374,30.87407,2018-04-25 00:30:00
"6782",9.02815,2.719909,30.82797,2018-04-25 12:30:00
"6783",9.098317,2.548089,30.86418,2018-04-26 00:30:00
"6784",9.056367,2.696685,30.8276,2018-04-26 12:30:00
"6785",9.095417,2.414452,30.85572,2018-04-27 00:30:00
"6786",9.051017,2.73732,30.83243,2018-04-27 12:30:00
"6787",9.02345,2.487522,30.83023,2018-04-28 00:30:00
"6788",8.984467,2.660494,30.8023,2018-04-28 12:30:00
"6789",9.020883,2.607085,30.82888,2018-04-29 00:30:00
"6790",9.00115,2.587757,30.81613,2018-04-29 12:30:00
"6791",9.03245,2.698463,30.83465,2018-04-30 00:30:00
"6792",8.977367,2.743513,30.80827,2018-04-30 12:30:00
"6793",8.9738,2.814005,30.81457,2018-05-01 00:30:00
"6794",8.9782,2.857711,30.79607,2018-05-01 12:30:00
"6795",8.97055,2.778985,30.83023,2018-05-02 00:30:00
"6796",8.97095,2.287948,30.80888,2018-05-02 12:30:00
"6797",8.949333,2.823021,30.82848,2018-05-03 00:30:00
"6798",8.9469,2.863947,30.80073,2018-05-03 12:30:00
"6799",8.95965,2.721201,30.84252,2018-05-04 00:30:00
"6800",8.938067,2.930919,30.78377,2018-05-04 12:30:00
"6801",8.961883,2.583655,30.84028,2018-05-05 00:30:00
"6802",8.922433,2.71995,30.78502,2018-05-05 12:30:00
"6803",8.957517,2.725175,30.82638,2018-05-06 00:30:00
"6804",8.892667,2.400685,30.75002,2018-05-06 12:30:00
"6805",8.9307,2.7204,30.79088,2018-05-07 00:30:00
"6806",8.891,2.558178,30.73993,2018-05-07 12:30:00
"6807",8.953467,2.463852,30.8187,2018-05-08 00:30:00
"6808",8.944683,2.187541,30.79528,2018-05-08 12:30:00
"6809",8.959967,2.338424,30.8235,2018-05-09 00:30:00
"6810",8.918017,2.883377,30.77933,2018-05-09 12:30:00
"6811",8.9582,2.231901,30.81807,2018-05-10 00:30:00
"6812",8.844433,3.216671,30.88392,2018-05-10 12:30:00
"6813",8.846733,3.205334,30.88135,2018-05-11 00:30:00
"6814",8.781317,3.511698,30.95655,2018-05-11 12:30:00
"6815",8.796883,3.269747,30.92427,2018-05-12 00:30:00
"6816",8.768167,3.515822,31.06042,2018-05-12 12:30:00
"6817",8.79305,3.200193,31.05835,2018-05-13 00:30:00
"6818",8.749433,3.45202,31.07075,2018-05-13 12:30:00
"6819",8.833633,2.885347,30.88268,2018-05-14 00:30:00
"6820",8.757267,3.321485,30.95237,2018-05-14 12:30:00
"6821",8.886983,2.843118,30.8497,2018-05-15 00:30:00
"6822",8.809883,3.095646,30.8966,2018-05-15 12:30:00
"6823",8.898983,2.892153,30.83112,2018-05-16 00:30:00
"6824",8.821867,3.121636,30.86077,2018-05-16 12:30:00
"6825",8.9507,2.814031,30.83785,2018-05-17 00:30:00
"6826",8.931233,2.776391,30.79247,2018-05-17 12:30:00
"6827",8.960917,2.837509,30.83173,2018-05-18 00:30:00
"6828",8.94915,2.885194,30.78855,2018-05-18 12:30:00
"6829",8.949867,3.221106,30.93647,2018-05-19 00:30:00
"6830",8.923367,3.203788,30.89067,2018-05-19 12:30:00
"6831",8.953517,3.159227,30.93095,2018-05-20 00:30:00
"6832",8.919117,3.222365,30.87912,2018-05-20 12:30:00
"6833",8.907183,3.286152,30.96597,2018-05-21 00:30:00
"6834",8.931467,3.16985,30.89332,2018-05-21 12:30:00
"6835",8.911483,3.277318,30.94723,2018-05-22 00:30:00
"6836",8.924567,3.189821,30.88817,2018-05-22 12:30:00
"6837",8.905867,3.27263,30.94118,2018-05-23 00:30:00
"6838",8.8976,3.359914,30.88612,2018-05-23 12:30:00
"6839",8.933767,3.243699,30.94513,2018-05-24 00:30:00
"6840",8.932217,3.300974,30.90503,2018-05-24 12:30:00
"6841",8.9274,3.249057,30.92635,2018-05-25 00:30:00
"6842",8.924567,3.266691,30.94317,2018-05-25 12:30:00
"6843",8.921733,3.26081,30.91483,2018-05-26 00:30:00
"6844",8.924233,3.287233,30.92205,2018-05-26 12:30:00
"6845",8.9204,3.255702,30.94377,2018-05-27 00:30:00
"6846",8.921683,3.257615,30.9472,2018-05-27 12:30:00
"6847",8.924783,3.261396,30.92515,2018-05-28 00:30:00
"6848",8.924433,3.2547,30.92702,2018-05-28 12:30:00
"6849",8.924867,3.243658,30.9085,2018-05-29 00:30:00
"6850",8.9227,3.244275,30.90163,2018-05-29 12:30:00
"6851",8.92265,3.230208,30.90198,2018-05-30 00:30:00
"6852",8.923267,3.192227,30.90363,2018-05-30 12:30:00
"6853",8.919317,3.206304,30.89923,2018-05-31 00:30:00
"6854",8.911,3.163109,30.88093,2018-05-31 12:30:00
"6855",8.92305,3.159593,30.90908,2018-06-01 00:30:00
"6856",8.91985,3.121847,30.89818,2018-06-01 12:30:00
"6857",8.9251,3.124909,30.93892,2018-06-02 00:30:00
"6858",8.921367,3.063876,30.90593,2018-06-02 12:30:00
"6859",8.924967,3.13014,30.92902,2018-06-03 00:30:00
"6860",8.909167,3.080933,30.88157,2018-06-03 12:30:00
"6861",8.927067,3.132756,30.9339,2018-06-04 00:30:00
"6862",8.901,3.120986,30.86987,2018-06-04 12:30:00
"6863",8.914917,3.134085,30.89353,2018-06-05 00:30:00
"6864",8.880467,3.168327,30.84238,2018-06-05 12:30:00
"6865",8.920183,3.048473,30.90518,2018-06-06 00:30:00
"6866",8.896933,3.116594,30.86643,2018-06-06 12:30:00
"6867",8.9278,3.04584,30.91175,2018-06-07 00:30:00
"6868",9.196333,3.542516,31.00945,2018-06-07 12:30:00
"6869",9.082067,3.431777,30.98283,2018-06-08 00:30:00
"6870",9.08325,3.48454,31.07383,2018-06-08 12:30:00
"6871",9.015167,3.376785,31.25698,2018-06-09 00:30:00
"6872",9.032667,3.403425,31.41225,2018-06-09 12:30:00
"6873",8.981233,3.379049,31.37008,2018-06-10 00:30:00
"6874",9.0031,3.32857,31.46103,2018-06-10 12:30:00
"6875",8.94575,3.320732,31.24062,2018-06-11 00:30:00
"6876",8.984067,3.347473,31.363,2018-06-11 12:30:00
"6877",8.91655,3.320541,31.17547,2018-06-12 00:30:00
"6878",9.029167,3.345876,31.3682,2018-06-12 12:30:00
"6879",8.94025,3.128542,30.99928,2018-06-13 00:30:00
"6880",8.987783,3.310613,31.28893,2018-06-13 12:30:00
"6881",8.942567,3.091242,31.00385,2018-06-14 00:30:00
"6882",8.948467,3.100448,31.00078,2018-06-14 12:30:00
"6883",8.9585,3.094272,30.99273,2018-06-15 00:30:00
"6884",8.99455,3.214192,30.95315,2018-06-15 12:30:00
"6885",8.97145,3.115723,31.01188,2018-06-16 00:30:00
"6886",9.0034,3.206976,30.90935,2018-06-16 12:30:00
"6887",8.979117,3.11307,31.00055,2018-06-17 00:30:00
"6888",8.972883,3.04862,30.9624,2018-06-17 12:30:00
"6889",9.014083,3.219034,31.0165,2018-06-18 00:30:00
"6890",8.98,3.046422,30.95018,2018-06-18 12:30:00
"6891",9.005217,3.113559,31.00223,2018-06-19 00:30:00
"6892",8.99515,3.043526,30.98043,2018-06-19 12:30:00
"6893",9.016183,3.170199,31.03758,2018-06-20 00:30:00
"6894",8.999533,3.068693,30.9773,2018-06-20 12:30:00
"6895",9.001533,3.082525,30.9855,2018-06-21 00:30:00
"6896",8.994383,3.070273,30.95973,2018-06-21 12:30:00
"6897",8.99665,3.05342,30.95962,2018-06-22 00:30:00
"6898",9.0125,3.155554,30.95125,2018-06-22 12:30:00
"6899",9.01245,3.076688,30.95593,2018-06-23 00:30:00
"6900",9.008917,3.13627,30.93708,2018-06-23 12:30:00
"6901",9.015383,3.166149,30.92648,2018-06-24 00:30:00
"6902",9.008233,3.213671,30.9119,2018-06-24 12:30:00
"6903",9.015633,3.173738,30.91463,2018-06-25 00:30:00
"6904",9.015133,3.203599,30.91667,2018-06-25 12:30:00
"6905",9.013783,3.159507,30.9138,2018-06-26 00:30:00
"6906",9.018333,3.191215,30.91188,2018-06-26 12:30:00
"6907",9.018617,3.157597,30.90275,2018-06-27 00:30:00
"6908",9.0252,3.172224,30.91477,2018-06-27 12:30:00
"6909",9.033717,3.106093,30.95507,2018-06-28 00:30:00
"6910",9.0382,3.136575,30.97308,2018-06-28 12:30:00
"6911",9.03765,3.098445,30.9792,2018-06-29 00:30:00
"6912",9.0374,3.118765,30.99023,2018-06-29 12:30:00
"6913",9.032067,3.101501,31.0158,2018-06-30 00:30:00
"6914",9.036817,3.06072,30.98925,2018-06-30 12:30:00
"6915",9.031883,3.091421,31.01377,2018-07-01 00:30:00
"6916",9.035983,3.057061,30.9751,2018-07-01 12:30:00
"6917",9.034933,3.083165,31.0008,2018-07-02 00:30:00
"6918",9.0331,3.076676,30.93367,2018-07-02 12:30:00
"6919",9.035633,3.060151,30.9869,2018-07-03 00:30:00
"6920",9.037667,3.038354,30.9468,2018-07-03 12:30:00
"6921",9.0348,3.042202,30.98035,2018-07-04 00:30:00
"6922",9.037783,3.040838,30.9346,2018-07-04 12:30:00
"6923",9.03605,3.008499,30.98882,2018-07-05 00:30:00
"6924",9.165267,3.081844,30.9875,2018-07-05 12:30:00
"6925",9.037683,2.977342,30.98487,2018-07-06 00:30:00
"6926",9.332717,3.086626,31.16977,2018-07-06 12:30:00
"6927",9.327733,3.085469,31.176,2018-07-07 00:30:00
"6928",9.303267,3.045369,31.24678,2018-07-07 12:30:00
"6929",9.210183,3.032595,31.23747,2018-07-08 00:30:00
"6930",9.253583,2.993681,31.41265,2018-07-08 12:30:00
"6931",9.173483,3.027301,31.36655,2018-07-09 00:30:00
"6932",9.203017,2.970438,31.42715,2018-07-09 12:30:00
"6933",9.1862,3.031863,31.3182,2018-07-10 00:30:00
"6934",9.201867,2.931292,31.49967,2018-07-10 12:30:00
"6935",9.081683,3.020162,31.14667,2018-07-11 00:30:00
"6936",9.241633,2.946586,31.43618,2018-07-11 12:30:00
"6937",9.101017,3.014761,31.07032,2018-07-12 00:30:00
"6938",9.241917,2.93579,31.3579,2018-07-12 12:30:00
"6939",9.096367,2.97656,31.10175,2018-07-13 00:30:00
"6940",9.093467,3.003528,31.04638,2018-07-13 12:30:00
"6941",9.077017,2.973228,31.05148,2018-07-14 00:30:00
"6942",9.082,3.000716,31.04385,2018-07-14 12:30:00
"6943",9.0847,2.988433,31.08757,2018-07-15 00:30:00
"6944",9.085867,2.935947,31.07165,2018-07-15 12:30:00
"6945",9.1225,2.976072,31.13493,2018-07-16 00:30:00
"6946",9.0994,2.942676,31.0818,2018-07-16 12:30:00
"6947",9.177367,2.96706,31.15822,2018-07-17 00:30:00
"6948",9.109117,2.924596,31.09575,2018-07-17 12:30:00
"6949",9.143917,2.935553,31.12362,2018-07-18 00:30:00
"6950",9.102017,2.925435,31.06173,2018-07-18 12:30:00
"6951",9.101417,2.89183,31.05838,2018-07-19 00:30:00
"6952",9.102833,2.908374,31.04063,2018-07-19 12:30:00
"6953",9.1023,2.876165,31.03955,2018-07-20 00:30:00
"6954",9.099967,2.948993,31.02958,2018-07-20 12:30:00
"6955",9.118833,2.977699,31.00977,2018-07-21 00:30:00
"6956",9.115783,2.992793,31.01623,2018-07-21 12:30:00
"6957",9.106667,2.960653,30.97807,2018-07-22 00:30:00
"6958",9.13015,2.997377,31.00473,2018-07-22 12:30:00
"6959",9.135617,2.952429,30.99013,2018-07-23 00:30:00
"6960",9.158683,3.003254,31.00747,2018-07-23 12:30:00
"6961",9.1699,2.911572,31.00527,2018-07-24 00:30:00
"6962",9.1782,2.98731,31.00997,2018-07-24 12:30:00
"6963",9.189783,2.871109,31.04315,2018-07-25 00:30:00
"6964",9.689217,2.965027,31.14588,2018-07-25 12:30:00
"6965",9.322767,2.845324,31.10202,2018-07-26 00:30:00
"6966",9.227983,2.878928,31.07658,2018-07-26 12:30:00
"6967",9.33465,2.85625,31.0773,2018-07-27 00:30:00
"6968",9.501517,2.90988,31.1891,2018-07-27 12:30:00
"6969",9.219633,2.807672,31.08673,2018-07-28 00:30:00
"6970",9.28235,2.813057,31.0824,2018-07-28 12:30:00
"6971",9.223433,2.792738,31.07832,2018-07-29 00:30:00
"6972",9.385383,2.872966,31.1116,2018-07-29 12:30:00
"6973",9.2122,2.812456,31.08178,2018-07-30 00:30:00
"6974",9.37905,2.925387,31.08703,2018-07-30 12:30:00
"6975",9.22545,2.800294,31.08357,2018-07-31 00:30:00
"6976",9.396033,2.907561,31.08912,2018-07-31 12:30:00
"6977",9.275167,2.801043,31.09125,2018-08-01 00:30:00
"6978",9.289683,2.772238,31.07762,2018-08-01 12:30:00
"6979",9.271517,2.757682,31.08763,2018-08-02 00:30:00
"6980",9.30495,2.797229,31.0615,2018-08-02 12:30:00
"6981",9.259767,2.718643,31.06453,2018-08-03 00:30:00
"6982",9.286117,2.822658,31.0425,2018-08-03 12:30:00
"6983",9.265467,2.736118,31.04292,2018-08-04 00:30:00
"6984",9.571233,2.839758,31.13255,2018-08-04 12:30:00
"6985",9.779767,2.816134,31.1895,2018-08-05 00:30:00
"6986",9.7843,2.913295,31.24617,2018-08-05 12:30:00
"6987",9.632217,2.833419,31.28187,2018-08-06 00:30:00
"6988",9.871417,2.881061,31.39033,2018-08-06 12:30:00
"6989",9.653367,2.82254,31.31068,2018-08-07 00:30:00
"6990",9.7246,2.820736,31.34543,2018-08-07 12:30:00
"6991",9.559817,2.804053,31.26942,2018-08-08 00:30:00
"6992",9.700183,2.867141,31.34418,2018-08-08 12:30:00
"6993",9.392867,2.722255,31.16127,2018-08-09 00:30:00
"6994",9.674933,2.805557,31.42168,2018-08-09 12:30:00
"6995",9.377367,2.746317,31.15067,2018-08-10 00:30:00
"6996",9.38545,2.800158,31.159,2018-08-10 12:30:00
"6997",9.321433,2.783595,31.09893,2018-08-11 00:30:00
"6998",9.369917,2.840122,31.12875,2018-08-11 12:30:00
"6999",9.258117,2.7534,31.09397,2018-08-12 00:30:00
"7000",9.259767,2.756375,31.07212,2018-08-12 12:30:00
"7001",9.251233,2.799748,31.07038,2018-08-13 00:30:00
"7002",9.279183,2.839845,31.0357,2018-08-13 12:30:00
"7003",9.2618,2.817104,31.07085,2018-08-14 00:30:00
"7004",9.265467,2.776702,31.07027,2018-08-14 12:30:00
"7005",9.2852,2.787575,31.08052,2018-08-15 00:30:00
"7006",9.278833,2.789521,31.06935,2018-08-15 12:30:00
"7007",9.28565,2.708841,31.07593,2018-08-16 00:30:00
"7008",9.292367,2.717384,31.07592,2018-08-16 12:30:00
"7009",9.292567,2.691666,31.074,2018-08-17 00:30:00
"7010",9.314533,2.679735,31.08912,2018-08-17 12:30:00
"7011",9.3113,2.703711,31.083,2018-08-18 00:30:00
"7012",9.326533,2.702256,31.09398,2018-08-18 12:30:00
"7013",9.306733,2.737087,31.07615,2018-08-19 00:30:00
"7014",9.3236,2.729372,31.08837,2018-08-19 12:30:00
"7015",9.311033,2.734329,31.06872,2018-08-20 00:30:00
"7016",9.322317,2.744363,31.08232,2018-08-20 12:30:00
"7017",9.316683,2.740918,31.05708,2018-08-21 00:30:00
"7018",9.3201,2.748255,31.0683,2018-08-21 12:30:00
"7019",9.778367,2.845196,31.31683,2018-08-22 00:30:00
"7020",9.958117,2.907531,31.4777,2018-08-22 12:30:00
"7021",9.563533,2.743611,31.21572,2018-08-23 00:30:00
"7022",9.819917,2.775457,31.5722,2018-08-23 12:30:00
"7023",9.527583,2.723273,31.20825,2018-08-24 00:30:00
"7024",9.815433,2.774035,31.63,2018-08-24 12:30:00
"7025",9.499017,2.725039,31.17532,2018-08-25 00:30:00
"7026",9.7859,2.740154,31.62638,2018-08-25 12:30:00
"7027",9.556917,2.737669,31.20088,2018-08-26 00:30:00
"7028",9.77355,2.735516,31.5193,2018-08-26 12:30:00
"7029",9.558467,2.716186,31.22303,2018-08-27 00:30:00
"7030",9.70185,2.726617,31.324,2018-08-27 12:30:00
"7031",9.551317,2.668528,31.21098,2018-08-28 00:30:00
"7032",9.762933,2.712332,31.33162,2018-08-28 12:30:00
"7033",9.5597,2.643268,31.22892,2018-08-29 00:30:00
"7034",9.79875,2.677848,31.34118,2018-08-29 12:30:00
"7035",9.6438,2.728942,31.22595,2018-08-30 00:30:00
"7036",9.68925,2.723587,31.22065,2018-08-30 12:30:00
"7037",9.674417,2.742578,31.2002,2018-08-31 00:30:00
"7038",9.583917,2.562981,31.22378,2018-08-31 12:30:00
"7039",9.629183,2.620578,31.19728,2018-09-01 00:30:00
"7040",9.600383,2.661819,31.20268,2018-09-01 12:30:00
"7041",9.667,2.627836,31.21555,2018-09-02 00:30:00
"7042",9.61705,2.592409,31.21888,2018-09-02 12:30:00
"7043",9.939017,2.706735,31.31153,2018-09-03 00:30:00
"7044",9.909133,2.712578,31.3158,2018-09-03 12:30:00
"7045",9.86835,2.661471,31.32577,2018-09-04 00:30:00
"7046",9.882567,2.700203,31.35397,2018-09-04 12:30:00
"7047",9.899083,2.691498,31.36387,2018-09-05 00:30:00
"7048",9.9151,2.727912,31.38625,2018-09-05 12:30:00
"7049",9.791783,2.637702,31.35757,2018-09-06 00:30:00
"7050",9.891,2.677672,31.49565,2018-09-06 12:30:00
"7051",9.678083,2.615869,31.25335,2018-09-07 00:30:00
"7052",9.907783,2.713734,31.45738,2018-09-07 12:30:00
"7053",9.724167,2.595507,31.31938,2018-09-08 00:30:00
"7054",9.7418,2.672263,31.31048,2018-09-08 12:30:00
"7055",9.671167,2.560248,31.22915,2018-09-09 00:30:00
"7056",9.7418,2.665825,31.25708,2018-09-09 12:30:00
"7057",9.684083,2.61026,31.21592,2018-09-10 00:30:00
"7058",9.6926,2.620589,31.20087,2018-09-10 12:30:00
"7059",9.691633,2.635525,31.19482,2018-09-11 00:30:00
"7060",9.689817,2.60828,31.18887,2018-09-11 12:30:00
"7061",9.7059,2.682888,31.16673,2018-09-12 00:30:00
"7062",9.7036,2.677362,31.15993,2018-09-12 12:30:00
"7063",9.704483,2.670915,31.15472,2018-09-13 00:30:00
"7064",9.685167,2.61228,31.17895,2018-09-13 12:30:00
"7065",9.678683,2.5929,31.15237,2018-09-14 00:30:00
"7066",9.735217,2.611237,31.19103,2018-09-14 12:30:00
"7067",9.689317,2.574452,31.1703,2018-09-15 00:30:00
"7068",9.730433,2.594985,31.2119,2018-09-15 12:30:00
"7069",9.749683,2.586352,31.18783,2018-09-16 00:30:00
"7070",9.742767,2.548762,31.23127,2018-09-16 12:30:00
"7071",9.747767,2.585378,31.20233,2018-09-17 00:30:00
"7072",9.757,2.5814,31.23735,2018-09-17 12:30:00
"7073",9.76265,2.621303,31.17963,2018-09-18 00:30:00
"7074",9.7584,2.606828,31.2193,2018-09-18 12:30:00
"7075",10.31592,2.875149,31.38223,2018-09-19 00:30:00
"7076",10.1796,2.718855,31.33908,2018-09-19 12:30:00
"7077",10.10292,2.73926,31.4676,2018-09-20 00:30:00
"7078",10.02215,2.669252,31.37817,2018-09-20 12:30:00
"7079",10.03523,2.676781,31.53962,2018-09-21 00:30:00
"7080",9.82495,2.592276,31.37168,2018-09-21 12:30:00
"7081",9.9068,2.581875,31.59032,2018-09-22 00:30:00
"7082",9.84395,2.5824,31.52178,2018-09-22 12:30:00
"7083",9.789333,2.532484,31.49288,2018-09-23 00:30:00
"7084",9.81855,2.520214,31.56748,2018-09-23 12:30:00
"7085",9.784517,2.519197,31.41603,2018-09-24 00:30:00
"7086",9.806333,2.521785,31.605,2018-09-24 12:30:00
"7087",9.788667,2.527583,31.40618,2018-09-25 00:30:00
"7088",9.81825,2.528127,31.44442,2018-09-25 12:30:00
"7089",9.810733,2.532075,31.3851,2018-09-26 00:30:00
"7090",9.812617,2.516161,31.30042,2018-09-26 12:30:00
"7091",9.843617,2.555802,31.31725,2018-09-27 00:30:00
"7092",9.80525,2.470295,31.37583,2018-09-27 12:30:00
"7093",9.809067,2.462726,31.33388,2018-09-28 00:30:00
"7094",9.803567,2.481619,31.37445,2018-09-28 12:30:00
"7095",9.812017,2.549978,31.29303,2018-09-29 00:30:00
"7096",9.80705,2.486683,31.34227,2018-09-29 12:30:00
"7097",9.822083,2.514564,31.26987,2018-09-30 00:30:00
"7098",9.827167,2.479755,31.32523,2018-09-30 12:30:00
"7099",9.80791,2.631954,31.3128,2018-10-01 00:30:00
"7100",9.827542,2.643946,31.34527,2018-10-01 12:30:00
"7101",9.814717,2.611962,31.3259,2018-10-02 00:30:00
"7102",9.825196,2.626037,31.33916,2018-10-02 12:30:00
"7103",9.808237,2.642228,31.30429,2018-10-03 00:30:00
"7104",9.818285,2.624771,31.31489,2018-10-03 12:30:00
"7105",9.890104,2.722431,31.31613,2018-10-04 00:30:00
"7106",9.910718,2.735698,31.36579,2018-10-04 12:30:00
"7107",9.912507,2.76639,31.38906,2018-10-05 00:30:00
"7108",9.88596,2.729432,31.42392,2018-10-05 12:30:00
"7109",9.806167,2.679581,31.36932,2018-10-06 00:30:00
"7110",9.835597,2.724065,31.49561,2018-10-06 12:30:00
"7111",9.808861,2.687186,31.3113,2018-10-07 00:30:00
"7112",9.839845,2.723388,31.40702,2018-10-07 12:30:00
"7113",9.826585,2.643357,31.33739,2018-10-08 00:30:00
"7114",9.843111,2.585365,31.32463,2018-10-08 12:30:00
"7115",9.836832,2.680432,31.29184,2018-10-09 00:30:00
"7116",9.840285,2.595347,31.32115,2018-10-09 12:30:00
"7117",9.842094,2.60152,31.30823,2018-10-10 00:30:00
"7118",9.835308,2.590068,31.33226,2018-10-10 12:30:00
